filename,width,height,class,xmin,ymin,xmax,ymax
Deivid139.jpg,800,600,SOS,79,330,90,361
Deivid139.jpg,800,600,SOS,66,510,79,543
Deivid139.jpg,800,600,SOS,79,532,92,557
Deivid139.jpg,800,600,SOS,317,493,338,520
Deivid139.jpg,800,600,SOS,319,356,334,392
Deivid139.jpg,800,600,SOS,631,208,653,241
Deivid139.jpg,800,600,SOS,515,207,532,233
Deivid139.jpg,800,600,P,310,227,326,245
Deivid139.jpg,800,600,B,291,232,309,274
Deivid139.jpg,800,600,B,296,201,315,229
Deivid139.jpg,800,600,B,354,184,381,227
Deivid139.jpg,800,600,R,644,365,665,380
Deivid139.jpg,800,600,R,639,383,668,401
Deivid139.jpg,800,600,R,641,515,665,531
Deivid139.jpg,800,600,R,642,534,667,548
img23.jpg,0,0,CF,455,44,530,220
img23.jpg,0,0,C,296,44,350,215
img23.jpg,0,0,C,241,41,294,216
img23.jpg,0,0,C,183,42,241,221
img23.jpg,0,0,B,369,43,427,220
img23.jpg,0,0,C,127,382,189,515
img23.jpg,0,0,C,69,394,130,559
img23.jpg,0,0,CS,13,385,55,552
img23.jpg,0,0,C,207,382,264,561
img23.jpg,0,0,C,265,373,312,555
img23.jpg,0,0,C,410,380,485,553
img23.jpg,0,0,SC,611,31,667,223
img23.jpg,0,0,SC,669,32,715,220
img23.jpg,0,0,C,736,51,800,217
img23.jpg,0,0,B,551,44,594,216
img23.jpg,0,0,N,629,384,687,552
img23.jpg,0,0,C,713,382,784,563
img23.jpg,0,0,SOS,517,384,602,551
img23.jpg,0,0,SC,118,41,162,214
img23.jpg,0,0,SC,55,43,110,214
img23.jpg,0,0,SC,1,42,58,222
Deivid0.jpg,800,600,CS,34,34,62,66
Deivid0.jpg,800,600,CS,36,130,62,163
Deivid0.jpg,800,600,CS,38,228,63,264
Deivid0.jpg,800,600,CS,36,328,64,360
Deivid0.jpg,800,600,CS,34,423,65,457
Deivid0.jpg,800,600,CS,39,526,64,559
Deivid0.jpg,800,600,SOS,64,37,73,54
Deivid0.jpg,800,600,SOS,64,134,73,144
Deivid0.jpg,800,600,SOS,65,229,75,242
Deivid0.jpg,800,600,SOS,65,331,77,341
Deivid0.jpg,800,600,SOS,67,431,75,439
Deivid0.jpg,800,600,SOS,67,527,77,544
Deivid0.jpg,800,600,C,82,39,94,58
Deivid0.jpg,800,600,C,170,44,179,63
Deivid0.jpg,800,600,C,206,48,221,64
Deivid0.jpg,800,600,C,245,45,258,63
Deivid0.jpg,800,600,C,355,46,365,63
Deivid0.jpg,800,600,C,411,38,421,54
Deivid0.jpg,800,600,C,83,139,91,156
Deivid0.jpg,800,600,C,152,137,165,156
Deivid0.jpg,800,600,C,220,140,233,158
Deivid0.jpg,800,600,C,288,140,303,157
Deivid0.jpg,800,600,C,332,131,343,149
Deivid0.jpg,800,600,C,391,130,406,149
Deivid0.jpg,800,600,C,414,131,425,152
Deivid0.jpg,800,600,C,88,230,103,247
Deivid0.jpg,800,600,C,187,229,202,249
Deivid0.jpg,800,600,C,221,231,235,250
Deivid0.jpg,800,600,C,259,230,268,246
Deivid0.jpg,800,600,C,386,231,410,250
Deivid0.jpg,800,600,C,88,328,102,348
Deivid0.jpg,800,600,C,143,337,153,356
Deivid0.jpg,800,600,C,169,334,179,354
Deivid0.jpg,800,600,C,185,336,196,351
Deivid0.jpg,800,600,C,270,336,282,352
Deivid0.jpg,800,600,C,318,325,332,341
Deivid0.jpg,800,600,C,385,331,402,354
Deivid0.jpg,800,600,C,413,334,431,351
Deivid0.jpg,800,600,C,443,331,457,353
Deivid0.jpg,800,600,C,438,236,448,255
Deivid0.jpg,800,600,C,536,129,553,150
Deivid0.jpg,800,600,C,602,133,613,155
Deivid0.jpg,800,600,C,626,138,638,157
Deivid0.jpg,800,600,C,735,137,746,154
Deivid0.jpg,800,600,C,722,237,735,255
Deivid0.jpg,800,600,C,629,238,639,256
Deivid0.jpg,800,600,C,519,235,532,255
Deivid0.jpg,800,600,C,667,331,680,351
Deivid0.jpg,800,600,C,645,332,654,347
Deivid0.jpg,800,600,C,610,328,629,352
Deivid0.jpg,800,600,C,557,323,571,342
Deivid0.jpg,800,600,C,85,423,102,441
Deivid0.jpg,800,600,C,191,429,208,451
Deivid0.jpg,800,600,C,237,431,253,447
Deivid0.jpg,800,600,C,270,430,284,449
Deivid0.jpg,800,600,C,312,432,329,449
Deivid0.jpg,800,600,C,383,429,398,449
Deivid0.jpg,800,600,C,418,429,434,446
Deivid0.jpg,800,600,C,449,425,464,443
Deivid0.jpg,800,600,C,503,426,519,442
Deivid0.jpg,800,600,C,573,427,595,449
Deivid0.jpg,800,600,C,610,430,621,446
Deivid0.jpg,800,600,C,642,427,655,449
Deivid0.jpg,800,600,C,517,532,536,552
Deivid0.jpg,800,600,C,453,531,468,550
Deivid0.jpg,800,600,C,418,529,436,548
Deivid0.jpg,800,600,C,384,531,401,547
Deivid0.jpg,800,600,C,355,527,373,544
Deivid0.jpg,800,600,C,294,534,306,554
Deivid0.jpg,800,600,C,188,538,205,556
Deivid0.jpg,800,600,C,156,538,166,554
Deivid0.jpg,800,600,C,119,537,134,554
Deivid0.jpg,800,600,C,83,535,98,553
Deivid0.jpg,800,600,SC,135,37,151,54
Deivid0.jpg,800,600,SC,461,36,473,58
Deivid0.jpg,800,600,SC,372,128,383,149
Deivid0.jpg,800,600,SC,113,136,130,157
Deivid0.jpg,800,600,SC,183,136,200,158
Deivid0.jpg,800,600,SC,152,228,165,255
Deivid0.jpg,800,600,SC,122,328,131,345
Deivid0.jpg,800,600,SC,146,424,157,452
Deivid0.jpg,800,600,SC,351,431,364,452
Deivid0.jpg,800,600,SC,355,323,369,354
Deivid0.jpg,800,600,SC,321,531,336,554
Deivid0.jpg,800,600,SC,543,426,556,447
Deivid0.jpg,800,600,SC,586,324,600,353
Deivid0.jpg,800,600,SC,575,234,592,254
Deivid0.jpg,800,600,SC,478,232,500,255
Deivid0.jpg,800,600,SC,577,128,590,147
Deivid0.jpg,800,600,N,291,41,303,61
Deivid0.jpg,800,600,N,636,47,646,65
Deivid0.jpg,800,600,C,501,37,516,56
Deivid0.jpg,800,600,C,544,39,553,56
Deivid0.jpg,800,600,C,587,35,596,55
Deivid0.jpg,800,600,C,724,37,744,59
Deivid0.jpg,800,600,N,693,133,704,153
Deivid0.jpg,800,600,C,653,134,664,154
Deivid0.jpg,800,600,N,459,132,474,151
Deivid0.jpg,800,600,N,254,134,272,156
Deivid0.jpg,800,600,N,300,239,312,257
Deivid0.jpg,800,600,N,666,234,684,253
Deivid0.jpg,800,600,N,698,333,711,350
Deivid0.jpg,800,600,N,481,331,491,352
Deivid0.jpg,800,600,N,671,429,683,448
Deivid0.jpg,800,600,N,488,533,506,553
Deivid0.jpg,800,600,N,224,528,239,549
Deivid0.jpg,800,600,SN,685,43,697,55
Deivid0.jpg,800,600,SN,738,332,749,346
Deivid0.jpg,800,600,SN,517,334,529,346
Deivid0.jpg,800,600,SN,729,430,739,444
Deivid0.jpg,800,600,SN,260,535,272,546
Deivid0.jpg,800,600,SN,252,335,262,348
Deivid0.jpg,800,600,SN,349,235,364,248
Deivid0.jpg,800,600,N,219,335,233,352
Deivid0.jpg,800,600,Bem,620,236,627,246
Deivid0.jpg,800,600,Bem,80,238,87,248
Deivid0.jpg,800,600,Bem,81,339,88,349
Deivid0.jpg,800,600,Bem,112,338,121,349
Deivid0.jpg,800,600,Bem,148,537,156,546
Deivid0.jpg,800,600,Bem,346,535,354,546
Deivid0.jpg,800,600,SOS,251,236,259,248
Deivid0.jpg,800,600,B,692,535,704,553
Deivid0.jpg,800,600,R,550,545,567,552
img6.jpg,0,0,C,3,1,800,596
Deivid124.jpg,800,600,N,181,88,197,120
Deivid124.jpg,800,600,N,179,55,200,102
Deivid124.jpg,800,600,N,207,17,228,75
Deivid124.jpg,800,600,N,215,77,230,103
Deivid124.jpg,800,600,N,208,15,234,107
Deivid124.jpg,800,600,N,251,31,265,104
Deivid124.jpg,800,600,N,333,27,360,96
Deivid124.jpg,800,600,N,509,80,527,112
Deivid124.jpg,800,600,N,504,49,527,95
Deivid124.jpg,800,600,N,550,23,574,94
Deivid124.jpg,800,600,N,598,22,615,89
Deivid124.jpg,800,600,N,595,203,610,256
Deivid124.jpg,800,600,N,548,214,574,254
Deivid124.jpg,800,600,N,550,176,574,222
Deivid124.jpg,800,600,N,506,202,532,281
Deivid124.jpg,800,600,N,510,210,519,240
Deivid124.jpg,800,600,N,502,246,526,274
Deivid124.jpg,800,600,N,331,212,357,276
Deivid124.jpg,800,600,N,175,210,194,269
Deivid124.jpg,800,600,N,210,206,232,277
Deivid124.jpg,800,600,N,248,214,261,276
Deivid124.jpg,800,600,N,187,343,222,399
Deivid124.jpg,800,600,N,230,348,249,392
Deivid124.jpg,800,600,N,230,385,246,420
Deivid124.jpg,800,600,N,261,386,275,423
Deivid124.jpg,800,600,N,261,341,279,378
Deivid124.jpg,800,600,N,357,332,378,406
Deivid124.jpg,800,600,N,504,334,545,410
Deivid124.jpg,800,600,N,556,363,577,408
Deivid124.jpg,800,600,N,551,399,571,429
Deivid124.jpg,800,600,N,595,342,618,414
Deivid124.jpg,800,600,N,635,334,657,424
Deivid124.jpg,800,600,N,682,495,705,528
Deivid124.jpg,800,600,N,710,512,735,544
Deivid124.jpg,800,600,N,738,498,763,540
Deivid124.jpg,800,600,N,629,514,658,581
Deivid124.jpg,800,600,N,597,514,619,584
Deivid124.jpg,800,600,N,555,500,572,531
Deivid124.jpg,800,600,N,508,510,537,582
Deivid124.jpg,800,600,N,357,517,372,580
Deivid124.jpg,800,600,N,258,538,277,587
Deivid124.jpg,800,600,N,264,485,280,529
Deivid124.jpg,800,600,N,229,508,249,584
Deivid124.jpg,800,600,N,190,508,213,584
Deivid124.jpg,800,600,CS,21,23,52,108
Deivid124.jpg,800,600,CS,24,338,53,417
Deivid124.jpg,800,600,CF,27,213,56,274
Deivid124.jpg,800,600,CF,27,525,55,577
Deivid124.jpg,800,600,Bem,51,42,74,71
Deivid124.jpg,800,600,Bem,57,228,76,264
Deivid124.jpg,800,600,Bem,51,357,77,389
Deivid124.jpg,800,600,Bem,58,544,73,566
Deivid124.jpg,800,600,SN,758,51,773,74
Deivid124.jpg,800,600,SN,753,229,772,260
Deivid124.jpg,800,600,SOS,237,81,251,109
Deivid124.jpg,800,600,SOS,620,219,637,248
Deivid124.jpg,800,600,C,87,50,118,111
Deivid124.jpg,800,600,C,88,100,107,138
Deivid124.jpg,800,600,C,121,92,147,137
Deivid124.jpg,800,600,C,129,55,143,102
Deivid124.jpg,800,600,C,286,30,315,104
Deivid124.jpg,800,600,C,409,79,430,116
Deivid124.jpg,800,600,C,413,40,434,90
Deivid124.jpg,800,600,C,456,42,475,83
Deivid124.jpg,800,600,C,447,84,476,125
Deivid124.jpg,800,600,C,620,45,669,109
Deivid124.jpg,800,600,C,732,26,758,81
Deivid124.jpg,800,600,C,730,226,749,272
Deivid124.jpg,800,600,C,637,224,655,273
Deivid124.jpg,800,600,C,449,210,477,294
Deivid124.jpg,800,600,C,401,213,437,294
Deivid124.jpg,800,600,C,281,212,309,281
Deivid124.jpg,800,600,C,126,224,147,259
Deivid124.jpg,800,600,C,127,182,151,233
Deivid124.jpg,800,600,C,97,178,107,228
Deivid124.jpg,800,600,C,90,216,109,264
Deivid124.jpg,800,600,C,84,335,111,391
Deivid124.jpg,800,600,C,83,377,107,429
Deivid124.jpg,800,600,C,119,386,153,430
Deivid124.jpg,800,600,C,126,336,147,384
Deivid124.jpg,800,600,C,289,391,305,434
Deivid124.jpg,800,600,C,305,391,327,433
Deivid124.jpg,800,600,C,309,337,340,384
Deivid124.jpg,800,600,C,426,345,457,411
Deivid124.jpg,800,600,C,468,341,492,404
Deivid124.jpg,800,600,C,434,522,455,595
Deivid124.jpg,800,600,C,464,519,489,596
Deivid124.jpg,800,600,C,543,533,571,580
Deivid124.jpg,800,600,C,563,544,591,592
Deivid124.jpg,800,600,C,306,544,331,595
Deivid124.jpg,800,600,C,287,545,307,594
Deivid124.jpg,800,600,C,311,484,336,532
Deivid124.jpg,800,600,C,121,490,164,581
Deivid124.jpg,800,600,C,83,506,111,582
Deivid124.jpg,800,600,SOS,338,535,360,573
Deivid124.jpg,800,600,B,387,343,412,406
Deivid124.jpg,800,600,B,365,213,387,284
Deivid124.jpg,800,600,B,367,39,393,99
Deivid124.jpg,800,600,B,687,21,707,82
Deivid124.jpg,800,600,B,682,201,708,265
Deivid124.jpg,800,600,B,685,347,702,428
Deivid124.jpg,800,600,B,681,567,698,597
Deivid124.jpg,800,600,P,699,389,710,398
Deivid124.jpg,800,600,P,697,399,711,410
Deivid124.jpg,800,600,P,699,570,710,582
Deivid124.jpg,800,600,P,258,212,273,225
Deivid124.jpg,800,600,P,260,233,273,243
Deivid124.jpg,800,600,P,262,64,269,71
Deivid124.jpg,800,600,P,262,84,272,96
Deivid124.jpg,800,600,P,611,76,620,84
Deivid124.jpg,800,600,P,614,44,623,54
Deivid124.jpg,800,600,B,386,512,411,594
imgc3.jpg,800,600,CS,136,217,153,273
imgc3.jpg,800,600,CS,102,291,122,342
imgc3.jpg,800,600,CS,102,358,120,413
imgc3.jpg,800,600,CS,102,430,121,482
imgc3.jpg,800,600,CS,103,499,118,551
imgc3.jpg,800,600,SN,146,442,155,465
imgc3.jpg,800,600,SN,137,374,147,396
imgc3.jpg,800,600,SN,379,371,390,398
imgc3.jpg,800,600,SN,488,444,498,468
imgc3.jpg,800,600,SN,509,441,517,468
imgc3.jpg,800,600,SN,547,442,556,468
imgc3.jpg,800,600,SN,568,444,576,469
imgc3.jpg,800,600,SN,674,443,684,466
imgc3.jpg,800,600,SN,348,441,355,468
imgc3.jpg,800,600,SN,274,443,283,466
imgc3.jpg,800,600,SN,166,513,178,534
imgc3.jpg,800,600,SN,138,513,150,536
imgc3.jpg,800,600,N,308,226,317,258
imgc3.jpg,800,600,N,329,225,343,255
imgc3.jpg,800,600,N,242,294,255,323
imgc3.jpg,800,600,N,381,512,396,543
imgc3.jpg,800,600,N,343,513,357,543
imgc3.jpg,800,600,N,316,513,326,543
imgc3.jpg,800,600,N,467,503,478,537
imgc3.jpg,800,600,N,438,518,450,548
imgc3.jpg,800,600,N,587,515,598,550
imgc3.jpg,800,600,N,613,451,623,483
imgc3.jpg,800,600,N,646,445,655,477
imgc3.jpg,800,600,N,589,379,600,412
imgc3.jpg,800,600,N,505,365,520,397
imgc3.jpg,800,600,N,470,363,481,397
imgc3.jpg,800,600,N,444,381,458,413
imgc3.jpg,800,600,N,544,307,553,339
imgc3.jpg,800,600,N,524,239,536,271
imgc3.jpg,800,600,N,487,235,501,268
imgc3.jpg,800,600,N,465,223,479,255
imgc3.jpg,800,600,N,412,223,424,253
imgc3.jpg,800,600,N,157,297,171,328
imgc3.jpg,800,600,N,211,297,223,328
imgc3.jpg,800,600,N,137,298,151,329
imgc3.jpg,800,600,N,199,380,208,412
imgc3.jpg,800,600,N,198,438,211,466
imgc3.jpg,800,600,C,371,225,381,257
imgc3.jpg,800,600,C,354,226,366,255
imgc3.jpg,800,600,C,563,220,583,253
imgc3.jpg,800,600,C,577,309,589,340
imgc3.jpg,800,600,C,564,304,574,341
imgc3.jpg,800,600,C,195,295,205,329
imgc3.jpg,800,600,C,181,294,196,329
imgc3.jpg,800,600,C,162,376,179,410
imgc3.jpg,800,600,C,176,374,190,414
imgc3.jpg,800,600,C,185,434,194,470
imgc3.jpg,800,600,C,407,375,419,412
imgc3.jpg,800,600,B,508,502,522,534
imgc3.jpg,800,600,R,634,521,648,533
imgc3.jpg,800,600,R,586,245,598,262
imgc3.jpg,800,600,B,632,374,644,403
imgc3.jpg,800,600,SB,685,380,702,391
imgc3.jpg,800,600,SB,701,308,714,319
imgc3.jpg,800,600,SB,702,447,713,458
imgc3.jpg,800,600,SB,328,378,337,390
imgc3.jpg,800,600,SB,389,311,402,321
imgc3.jpg,800,600,SB,483,305,492,315
imgc3.jpg,800,600,SB,301,450,317,462
imgc3.jpg,800,600,P,535,236,544,243
imgc3.jpg,800,600,SB,677,235,693,246
Deivid116.jpg,800,600,CS,22,23,50,107
Deivid116.jpg,800,600,CS,22,304,48,387
Deivid116.jpg,800,600,CF,23,220,51,280
Deivid116.jpg,800,600,CF,23,508,52,559
Deivid116.jpg,800,600,SOS,52,31,67,53
Deivid116.jpg,800,600,SOS,65,44,79,81
Deivid116.jpg,800,600,SOS,53,233,67,258
Deivid116.jpg,800,600,SOS,67,250,77,276
Deivid116.jpg,800,600,SOS,55,314,67,340
Deivid116.jpg,800,600,SOS,66,326,79,356
Deivid116.jpg,800,600,SOS,57,517,69,544
Deivid116.jpg,800,600,SOS,68,532,78,558
Deivid116.jpg,800,600,C,95,31,118,97
Deivid116.jpg,800,600,C,208,19,224,83
Deivid116.jpg,800,600,C,251,1,266,73
Deivid116.jpg,800,600,C,289,16,318,78
Deivid116.jpg,800,600,C,335,21,357,90
Deivid116.jpg,800,600,C,441,33,464,94
Deivid116.jpg,800,600,C,544,7,578,90
Deivid116.jpg,800,600,C,586,9,613,78
Deivid116.jpg,800,600,C,639,18,667,80
Deivid116.jpg,800,600,C,670,19,700,83
Deivid116.jpg,800,600,C,100,224,115,294
Deivid116.jpg,800,600,P,118,75,126,86
Deivid116.jpg,800,600,P,117,86,126,94
Deivid116.jpg,800,600,P,119,231,127,242
Deivid116.jpg,800,600,P,115,249,127,261
Deivid116.jpg,800,600,P,111,348,117,359
Deivid116.jpg,800,600,P,110,360,120,368
Deivid116.jpg,800,600,P,109,530,119,537
Deivid116.jpg,800,600,P,111,501,119,514
Deivid116.jpg,800,600,P,666,520,674,529
Deivid116.jpg,800,600,P,667,530,676,538
Deivid116.jpg,800,600,P,665,366,677,379
Deivid116.jpg,800,600,P,465,249,470,254
Deivid116.jpg,800,600,P,465,231,473,241
Deivid116.jpg,800,600,C,202,204,227,307
Deivid116.jpg,800,600,C,239,195,275,297
Deivid116.jpg,800,600,C,289,213,316,296
Deivid116.jpg,800,600,C,321,206,352,293
Deivid116.jpg,800,600,C,438,225,464,296
Deivid116.jpg,800,600,C,540,206,574,295
Deivid116.jpg,800,600,C,584,209,611,300
Deivid116.jpg,800,600,C,636,202,657,296
Deivid116.jpg,800,600,C,670,190,700,295
Deivid116.jpg,800,600,C,569,320,595,385
Deivid116.jpg,800,600,C,516,314,541,382
Deivid116.jpg,800,600,C,458,318,485,380
Deivid116.jpg,800,600,C,407,308,427,371
Deivid116.jpg,800,600,C,344,314,368,373
Deivid116.jpg,800,600,C,291,314,317,372
Deivid116.jpg,800,600,C,91,313,114,368
Deivid116.jpg,800,600,C,91,495,106,584
Deivid116.jpg,800,600,C,287,484,308,575
Deivid116.jpg,800,600,C,338,504,370,579
Deivid116.jpg,800,600,C,398,513,428,589
Deivid116.jpg,800,600,C,447,500,486,589
Deivid116.jpg,800,600,C,507,505,540,590
Deivid116.jpg,800,600,C,560,495,600,594
Deivid116.jpg,800,600,SC,141,34,175,97
Deivid116.jpg,800,600,SC,137,220,162,300
Deivid116.jpg,800,600,SC,154,308,179,382
Deivid116.jpg,800,600,SC,145,485,187,574
Deivid116.jpg,800,600,N,377,19,407,91
Deivid116.jpg,800,600,N,712,28,750,94
Deivid116.jpg,800,600,N,721,202,744,296
Deivid116.jpg,800,600,N,378,201,418,296
Deivid116.jpg,800,600,N,203,311,229,363
Deivid116.jpg,800,600,N,202,481,233,580
Deivid116.jpg,800,600,B,649,363,666,393
Deivid116.jpg,800,600,B,650,333,666,377
Deivid116.jpg,800,600,B,645,522,664,566
img18.jpg,800,600,CF,38,363,148,439
img18.jpg,800,600,C,195,377,252,446
img18.jpg,800,600,SC,288,367,350,442
img18.jpg,800,600,C,485,356,538,435
img18.jpg,800,600,C,532,361,581,442
img18.jpg,800,600,C,606,354,667,437
img18.jpg,800,600,C,667,348,722,437
img18.jpg,800,600,C,722,356,758,444
img18.jpg,800,600,SC,622,475,677,551
img18.jpg,800,600,SC,676,468,727,537
img18.jpg,800,600,SC,724,450,775,532
img18.jpg,800,600,SC,551,467,600,558
img18.jpg,800,600,SC,506,480,546,553
img18.jpg,800,600,SC,447,482,498,554
img18.jpg,800,600,SC,381,468,425,555
img18.jpg,800,600,SC,325,479,363,551
img18.jpg,800,600,SC,261,473,309,551
img18.jpg,800,600,SC,206,477,260,554
img18.jpg,800,600,B,24,478,60,549
img18.jpg,800,600,B,396,253,433,327
img18.jpg,800,600,B,464,256,501,334
img18.jpg,800,600,B,534,251,575,321
img18.jpg,800,600,SOS,631,265,658,307
img18.jpg,800,600,R,196,194,230,216
img18.jpg,800,600,R,280,188,319,220
img18.jpg,800,600,R,365,187,400,221
img18.jpg,800,600,R,450,189,486,220
img18.jpg,800,600,SC,110,472,166,550
img18.jpg,800,600,CS,58,34,129,173
img18.jpg,800,600,N,174,104,211,168
img18.jpg,800,600,N,250,91,284,158
img18.jpg,800,600,N,319,84,363,148
img18.jpg,800,600,N,404,61,439,132
img18.jpg,800,600,N,479,54,515,117
img18.jpg,800,600,N,555,40,589,110
img18.jpg,800,600,N,626,70,662,139
img18.jpg,800,600,N,321,250,362,321
img18.jpg,800,600,N,251,255,293,327
img18.jpg,800,600,N,177,249,218,328
Deivid104.jpg,800,600,CS,19,3,49,70
Deivid104.jpg,800,600,CS,20,215,50,284
Deivid104.jpg,800,600,CS,19,432,48,498
Deivid104.jpg,800,600,CF,19,114,49,156
Deivid104.jpg,800,600,CF,20,328,48,374
Deivid104.jpg,800,600,CF,19,543,49,582
Deivid104.jpg,800,600,SOS,47,4,67,31
Deivid104.jpg,800,600,SOS,62,21,77,43
Deivid104.jpg,800,600,SOS,51,112,66,139
Deivid104.jpg,800,600,SOS,63,130,76,155
Deivid104.jpg,800,600,SOS,52,218,67,242
Deivid104.jpg,800,600,SOS,64,232,77,261
Deivid104.jpg,800,600,SOS,53,329,67,356
Deivid104.jpg,800,600,SOS,66,344,80,371
Deivid104.jpg,800,600,SOS,49,430,67,458
Deivid104.jpg,800,600,SOS,65,449,79,478
Deivid104.jpg,800,600,SOS,51,541,64,569
Deivid104.jpg,800,600,SOS,65,558,79,584
Deivid104.jpg,800,600,SOS,229,458,239,489
Deivid104.jpg,800,600,N,115,14,137,59
Deivid104.jpg,800,600,N,166,14,187,61
Deivid104.jpg,800,600,N,454,8,470,53
Deivid104.jpg,800,600,N,499,5,515,44
Deivid104.jpg,800,600,N,514,28,525,62
Deivid104.jpg,800,600,N,573,4,587,52
Deivid104.jpg,800,600,N,621,8,633,54
Deivid104.jpg,800,600,N,678,11,697,56
Deivid104.jpg,800,600,N,734,9,748,55
Deivid104.jpg,800,600,N,115,113,133,171
Deivid104.jpg,800,600,N,167,112,185,174
Deivid104.jpg,800,600,N,449,100,467,169
Deivid104.jpg,800,600,N,499,105,516,166
Deivid104.jpg,800,600,N,566,103,584,163
Deivid104.jpg,800,600,N,610,97,634,164
Deivid104.jpg,800,600,N,681,101,696,154
Deivid104.jpg,800,600,N,729,104,749,151
Deivid104.jpg,800,600,N,318,204,337,267
Deivid104.jpg,800,600,N,361,212,379,266
Deivid104.jpg,800,600,N,427,217,446,268
Deivid104.jpg,800,600,N,472,209,490,269
Deivid104.jpg,800,600,N,538,218,556,267
Deivid104.jpg,800,600,N,585,216,600,268
Deivid104.jpg,800,600,N,751,214,769,268
Deivid104.jpg,800,600,N,314,315,336,366
Deivid104.jpg,800,600,N,359,320,377,366
Deivid104.jpg,800,600,N,423,319,439,388
Deivid104.jpg,800,600,N,468,312,488,383
Deivid104.jpg,800,600,N,535,315,556,381
Deivid104.jpg,800,600,N,583,318,600,382
Deivid104.jpg,800,600,N,745,314,770,369
Deivid104.jpg,800,600,N,89,434,109,484
Deivid104.jpg,800,600,N,120,426,144,477
Deivid104.jpg,800,600,N,273,434,291,483
Deivid104.jpg,800,600,N,327,425,348,489
Deivid104.jpg,800,600,N,364,433,382,483
Deivid104.jpg,800,600,N,624,434,642,489
Deivid104.jpg,800,600,N,663,441,678,494
Deivid104.jpg,800,600,N,718,435,734,499
Deivid104.jpg,800,600,N,749,443,764,499
Deivid104.jpg,800,600,N,88,531,107,574
Deivid104.jpg,800,600,N,123,531,142,578
Deivid104.jpg,800,600,N,267,526,289,594
Deivid104.jpg,800,600,N,168,531,186,555
Deivid104.jpg,800,600,N,203,531,217,554
Deivid104.jpg,800,600,N,236,531,255,555
Deivid104.jpg,800,600,N,329,540,344,591
Deivid104.jpg,800,600,N,365,526,382,596
Deivid104.jpg,800,600,N,531,530,548,558
Deivid104.jpg,800,600,N,624,534,642,597
Deivid104.jpg,800,600,N,661,542,679,597
Deivid104.jpg,800,600,N,712,548,733,594
Deivid104.jpg,800,600,N,746,546,765,590
Deivid104.jpg,800,600,P,135,44,142,57
Deivid104.jpg,800,600,P,186,43,192,56
Deivid104.jpg,800,600,P,470,35,477,42
Deivid104.jpg,800,600,P,470,43,480,48
Deivid104.jpg,800,600,P,525,36,534,40
Deivid104.jpg,800,600,P,527,42,535,50
Deivid104.jpg,800,600,P,587,34,592,43
Deivid104.jpg,800,600,P,587,43,594,47
Deivid104.jpg,800,600,P,635,35,640,42
Deivid104.jpg,800,600,P,633,42,641,46
Deivid104.jpg,800,600,P,698,34,704,40
Deivid104.jpg,800,600,P,697,42,704,49
Deivid104.jpg,800,600,P,749,36,754,44
Deivid104.jpg,800,600,P,750,42,757,48
Deivid104.jpg,800,600,P,134,114,141,121
Deivid104.jpg,800,600,P,133,129,141,137
Deivid104.jpg,800,600,P,186,112,191,120
Deivid104.jpg,800,600,P,181,130,194,134
Deivid104.jpg,800,600,P,470,107,478,117
Deivid104.jpg,800,600,P,468,131,479,140
Deivid104.jpg,800,600,P,517,105,527,116
Deivid104.jpg,800,600,P,517,131,526,138
Deivid104.jpg,800,600,P,587,106,592,114
Deivid104.jpg,800,600,P,587,128,595,141
Deivid104.jpg,800,600,P,634,104,643,115
Deivid104.jpg,800,600,P,632,129,644,138
Deivid104.jpg,800,600,P,696,107,703,121
Deivid104.jpg,800,600,P,747,106,756,124
Deivid104.jpg,800,600,P,337,242,344,259
Deivid104.jpg,800,600,P,380,242,387,255
Deivid104.jpg,800,600,P,442,249,450,265
Deivid104.jpg,800,600,P,489,248,496,264
Deivid104.jpg,800,600,P,555,248,565,263
Deivid104.jpg,800,600,P,598,234,608,242
Deivid104.jpg,800,600,P,600,254,608,267
Deivid104.jpg,800,600,P,769,241,779,256
Deivid104.jpg,800,600,P,337,323,344,327
Deivid104.jpg,800,600,P,338,330,343,340
Deivid104.jpg,800,600,P,379,324,385,329
Deivid104.jpg,800,600,P,377,331,384,336
Deivid104.jpg,800,600,P,444,323,449,332
Deivid104.jpg,800,600,P,440,344,450,354
Deivid104.jpg,800,600,P,488,323,497,335
Deivid104.jpg,800,600,P,487,343,498,356
Deivid104.jpg,800,600,P,557,322,563,331
Deivid104.jpg,800,600,P,555,343,569,359
Deivid104.jpg,800,600,P,600,320,608,329
Deivid104.jpg,800,600,P,599,345,610,354
Deivid104.jpg,800,600,P,768,314,782,324
Deivid104.jpg,800,600,P,768,328,780,340
Deivid104.jpg,800,600,P,109,464,118,474
Deivid104.jpg,800,600,P,145,454,153,466
Deivid104.jpg,800,600,P,294,461,297,476
Deivid104.jpg,800,600,P,347,470,357,487
Deivid104.jpg,800,600,P,383,460,391,478
Deivid104.jpg,800,600,P,643,468,651,484
Deivid104.jpg,800,600,P,679,468,693,487
Deivid104.jpg,800,600,P,734,477,738,493
Deivid104.jpg,800,600,P,763,475,775,493
Deivid104.jpg,800,600,P,107,534,120,548
Deivid104.jpg,800,600,P,144,534,154,547
Deivid104.jpg,800,600,P,290,533,299,543
Deivid104.jpg,800,600,P,292,555,299,564
